"id","masked_id","manufacturer_id","product_type","product_type_id","product_identifier","product_identifier_type","name","description","marketing_description","images","minimum_order_volume","minimum_order_volume_type","unit_count","unit_count_type","item_weight","item_weight_unit","ingredients","flavors","packaging_options","additional_info","metadata","external_links","status","created_at","updated_at"
391,GC39P43AID,212,CATEGORY,400,"16491",,Jumbo Country Style Biscuit Dough,Large hex-shaped biscuit dough with a slightly more dense texture and mild butter flavor profile. Split in half for operator convenience. Contains zero grams trans fat per serving.,"Frozen
|
Biscuits - Dough
|
Unit Amount: 4.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/GC39P43AID/79362a9b-4c0f-4d85-bc4d-64bbe8c1088f.jpeg,https://images.keychain.com/wlp/GC39P43AID/a55d54f1-fee2-431a-a6f3-db4cbcab4263.jpeg,https://images.keychain.com/wlp/GC39P43AID/a97a63a6-59c0-4c7d-bbe2-829a77f737b7.jpeg,https://images.keychain.com/wlp/GC39P43AID/c7d38a7e-f73c-45f7-a7bf-b9cffaac4674.jpeg,https://images.keychain.com/wlp/GC39P43AID/dced3df4-6171-47f4-aa4d-e93854890b79.jpeg}",5000.000,Cases,,Case,4.000,OZ,"Enriched Bleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Skim Milk, Palm Oil, Leavening (sodium Aluminum Phosphate, Baking Soda, Sodium Acid Pyrophosphate, Monocalcium Phosphate), Buttermilk, Water, Contains Less Than 2% Of The Following: Sugar, Salt, Soybean Oil, Artificial Flavor, Soy Lecithin.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16491},active,2024-12-03 11:33:36.711,2024-12-03 11:33:36.711
390,EJPIM1649I,212,CATEGORY,1370,"16462",,On Top Chocolate Whipped Topping,ON TOP NON-DAIRY CHOCOLATE DESSERT TOPPING (6 PACK),"Frozen
|
On Top Whipped Topping
|
Unit Amount: 16.0 oz
|
To Prepare:
Thaw
|
Keep Frozen","{https://images.keychain.com/wlp/EJPIM1649I/a1581564-6fb8-4252-b001-dd2c94752a40.jpeg,https://images.keychain.com/wlp/EJPIM1649I/6a535d59-c515-4c48-9272-393551062f63.jpeg,https://images.keychain.com/wlp/EJPIM1649I/c01f1603-749f-4ba1-b176-b72b65605c26.jpeg,https://images.keychain.com/wlp/EJPIM1649I/ea57193e-a83c-4ada-8668-8b9ef766facd.jpeg,https://images.keychain.com/wlp/EJPIM1649I/7840da8c-ab6a-4f77-9389-4ae49226b3d5.jpeg,https://images.keychain.com/wlp/EJPIM1649I/02bd9721-c928-4605-bd9f-f767a65aaa60.jpeg,https://images.keychain.com/wlp/EJPIM1649I/2bfdb2d3-2348-4170-881c-83084b2bea35.jpeg,https://images.keychain.com/wlp/EJPIM1649I/d8527202-6fed-4b74-a594-5a4f8ebf5df0.jpeg}",5000.000,Cases,,Case,16.000,OZ,"Water, Sugar, Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Cocoa Alkali Processed, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Dextrose, Natural Flavor, Polysorbate 60, Sorbitan Monostearate, Carbohydrate Gum, Salt, Guar Gum, Xanthan Gum.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16462},active,2024-12-03 11:33:36.295,2024-12-03 11:33:36.295
389,KRJMYJDDH1,212,CATEGORY,1903,"16459",,"16 Oz Pizza Dough Ball","16-oz pre-portioned dough balls.  Ready to thaw proof stretch  top and bake.","Frozen
|
Pizza Dough Balls
|
Unit Amount: 16.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/KRJMYJDDH1/a28f3c75-a166-4238-8267-08b7a8b37d5f.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/7af45524-1cc0-4998-8bff-ac5d524c1a55.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/5fe8e262-2f2e-445f-bac7-23e3fdf8b020.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/f3f9650c-280e-48db-af90-776e316550cf.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/b0532d79-d16f-4a9a-8813-0008b1039626.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/f8a498e9-5e42-43e6-a253-97197e41d341.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/dc6d222b-2629-4b6f-84c2-1b1777caecc8.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/e9a2bc79-3d20-4448-b106-9e557698ed50.jpeg,https://images.keychain.com/wlp/KRJMYJDDH1/10fa837c-5a99-4d68-a770-9f98ebc625ee.jpeg}",5000.000,Cases,,Case,16.000,OZ,"Ingredients For U.s. Market: Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Yeast, Soybean Oil, Contains Less Than 2% Of The Following: High Fructose Corn Syrup, Salt, Sodium Stearoyl Lactylate, Ascorbic Acid, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16459},active,2024-12-03 11:33:33.186,2024-12-03 11:33:33.186
388,JBMZG97FPN,212,CATEGORY,1903,"16440",,"13 Oz Pizza Dough Ball","13-oz pre-portioned dough balls.  Ready to thaw proof stretch top and bake.","Frozen
|
Pizza Dough Balls
|
Unit Amount: 13.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/JBMZG97FPN/5aedb124-e2c5-4e5b-b801-74aeedd5e00a.jpeg,https://images.keychain.com/wlp/JBMZG97FPN/08345874-45da-47a6-aab6-f1cfc5a53199.jpeg,https://images.keychain.com/wlp/JBMZG97FPN/b1ffb795-e201-4489-8f3c-3b4c31d53eab.jpeg,https://images.keychain.com/wlp/JBMZG97FPN/77b8940e-b3e5-48b1-af92-9063b0bab153.jpeg,https://images.keychain.com/wlp/JBMZG97FPN/c51784f3-fd57-445c-aca1-22512bc46bce.jpeg}",5000.000,Cases,,Case,13.000,OZ,"Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Yeast, Soybean Oil, Contains Less Than 2% Of The Following: High Fructose Corn Syrup, Salt, Sodium Stearoyl Lactylate, Ascorbic Acid, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16440},active,2024-12-03 11:33:33.174,2024-12-03 11:33:33.174
387,UD3XPGMYH5,212,CATEGORY,1903,"16432",,"9 Oz Pizza Dough Ball","9-oz pre-portioned dough balls.  Ready to thaw proof stretch  top and bake.","Frozen
|
Pizza Dough Balls
|
Unit Amount: 9.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/UD3XPGMYH5/ae0825cc-fac5-47fe-b097-5af08acfe655.jpeg,https://images.keychain.com/wlp/UD3XPGMYH5/f775e0a2-6fc3-455e-a650-3fdc42cb0d37.jpeg,https://images.keychain.com/wlp/UD3XPGMYH5/feab0707-3307-44e0-bda7-dbf06045d817.jpeg,https://images.keychain.com/wlp/UD3XPGMYH5/a4ede262-14ca-47c4-90bf-7df818d3892c.jpeg,https://images.keychain.com/wlp/UD3XPGMYH5/49a25fb9-ed38-4ce4-b9a7-958af99932a1.jpeg,https://images.keychain.com/wlp/UD3XPGMYH5/e80965d8-3bc4-48d7-900d-8387b78fc755.jpeg,https://images.keychain.com/wlp/UD3XPGMYH5/7507036c-ee19-4e43-858a-1d334cae7063.jpeg}",5000.000,Cases,,Case,9.000,OZ,"Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Ri Boflavin, Folicacid), Water, Yeast, Soybean Oil, Contains Less Than 2% Of The Following:high Fructose Corn Syrup, Salt, Sodium Stearoyl Lactylate, Ascorbic Acid,enzyme.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16432},active,2024-12-03 11:33:31.501,2024-12-03 11:33:31.501
386,YK2I2HFDVP,212,CATEGORY,1904,"16416",,"14"" Thick Presheeted Pizza Dough","14in proof and bake sheeted pizza  dough is an edge-to-edge dough thats pre-cut consistent in size scratch-quality and easy to handle. Simply thaw overnight covered and under refrigeration proof covered at room temperature until  doubled in size top and b","Frozen
|
Proof And Bake Pre-Sheeted Pizza Dough
|
Unit Amount: 26.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/YK2I2HFDVP/fad5daa3-5f56-4112-945a-ffc45fa826e6.jpeg,https://images.keychain.com/wlp/YK2I2HFDVP/e84a9081-f8de-4ad2-8776-8f395b3e986c.jpeg,https://images.keychain.com/wlp/YK2I2HFDVP/7f84e129-1b49-47eb-ba63-f09fe7e5c8ea.jpeg,https://images.keychain.com/wlp/YK2I2HFDVP/818d91d0-1ad2-423a-9366-3587dc34da31.jpeg,https://images.keychain.com/wlp/YK2I2HFDVP/17f4e009-4139-429f-9fc8-7be02c73e974.jpeg}",5000.000,Cases,,Case,26.000,OZ,"Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Yeast, High Fructose Corn Syrup, Contains Less Than 2% Of The Following: Soybean Oil, Salt, Wheat Gluten, Ascorbic Acid, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16416},active,2024-12-03 11:33:26.486,2024-12-03 11:33:26.486
385,HG2FPDZV25,212,CATEGORY,1904,"16387",,"7"" Presheeted Pizza Dough","7 in Proof and Bake Sheeted Pizza Dough is an edge-to-edge dough that’s pre-cut, consistent in size scratch-quality and easy to handle. Simply thaw overnight covered and under refrigeration, proof covered at room temperature until doubled in size, top and bake.","Frozen
|
Proof And Bake Pre-Sheeted Pizza Dough
|
Unit Amount: 5.5 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/HG2FPDZV25/e175f504-e62a-4e51-b8a9-d165e6d5bb68.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/2a39832d-c527-4048-bb91-d85ae9436d16.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/a91fe0e5-1bae-43cc-b3a0-e01c8c5faa3e.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/34c6e44c-acf7-4200-a7e0-f5f4cfb5fbcb.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/b9f25342-893e-48d6-a4fb-a6f95a036a47.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/a38f95a9-7885-4ffb-aabb-20f99b41f687.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/4ff0b2c8-884a-47dd-ac6b-79e871895683.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/db38dc5a-09f9-49a9-8fb4-30b519215a3e.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/23b7a2b0-2d1e-4855-8bf0-28da407b77a9.jpeg,https://images.keychain.com/wlp/HG2FPDZV25/f7a37c56-6cad-44d4-a172-fe37d19c3755.jpeg}",5000.000,Cases,,Case,5.500,OZ,"Ingredients For U.s Market: Enriched Unbleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Water, Yeast, High Fructose Corn Syrup, Contains Less Than 2% Of The Following: Salt, Soybean Oil, Wheat Gluten, Ascorbic Acid, Enzyme.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16387},active,2024-12-03 11:33:25.420,2024-12-03 11:33:25.420
384,XWK6CI6R3F,212,CATEGORY,400,"16317",,Biscuit Stick Dough,A biscuit breadstick with a mild subtle flavor and golden color and a crispy coating.,"Frozen
|
Biscuits - Dough
|
Unit Amount: 1.25 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/XWK6CI6R3F/3cf09bb7-2c43-4cd1-8f0e-f2995fd9a45d.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/e35bdae5-82ed-4a33-bbb1-4acebe470932.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/b7f3c921-7a98-4d08-acab-8a8f5224b5cf.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/91e0054a-14be-4ce9-8cfe-68788acb5cf4.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/abfd50a0-9324-4148-9f14-1249bc4413b8.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/b2d8ff64-6542-4d2a-a559-8b498e9ab9e0.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/a5a0b508-da13-45cb-92f4-39089eaedc2d.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/44bf1a1e-9066-4723-aa6c-3379554bda3a.jpeg,https://images.keychain.com/wlp/XWK6CI6R3F/7b89f173-ab51-4b36-b5f5-7a090415f337.jpeg}",5000.000,Cases,,Case,1.250,OZ,"Ingredients For U.s Market: Enriched Bleached Wheat Flour (wheat Flour, Niacin, Iron As Ferrous Sulfate, Thiamine Mononitrate, Enzyme, Riboflavin, Folic Acid), Skim Milk, Palm Oil, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Water, Buttermilk, Contains Less Than 2% Of The Following: Sugar, Salt, Modified Cornstarch, Artificial Flavor, Soy Lecithin.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16317},active,2024-12-03 11:33:18.393,2024-12-03 11:33:18.393
383,VBA96EM2SG,212,CATEGORY,400,"16280",,Homestyle Biscuit Dough,Hexagon shaped biscuit dough with light airy texture and smooth buttermilk flavor.Contains zero grams trans fat per serving.,"Frozen
|
Biscuits - Dough
|
Unit Amount: 2.5 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/VBA96EM2SG/e200c943-e455-41fa-8e63-23ce6c6b2e57.jpeg,https://images.keychain.com/wlp/VBA96EM2SG/0d80998e-87fc-43da-a4af-7d8039daa5c6.jpeg,https://images.keychain.com/wlp/VBA96EM2SG/735aec99-39e1-4912-899f-ed4f3158eeaa.jpeg,https://images.keychain.com/wlp/VBA96EM2SG/33bad4a5-317c-4217-ae7e-97a639dd19c2.jpeg,https://images.keychain.com/wlp/VBA96EM2SG/073bfd51-fc08-490c-9c01-08aae59a8bd7.jpeg}",5000.000,Cases,,Case,2.500,OZ,"Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Palm And Soybean Oils, Buttermilk, High Fructose Corn Syrup, Leavening (sodium Aluminum Phosphate, Baking Soda), Salt, Calcium Sulfate, Soy Lecithin.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16280},active,2024-12-03 11:33:15.029,2024-12-03 11:33:15.029
382,VVK88AF6HN,212,CATEGORY,1327,"16279",,Our Specialty Treat Shop™ Chocolate Thumb Print Cookies,Soft Sugar Cookie with Chocolate Fudge Icing  Claims: No Artificial Colors No Artificial Flavors No High Fructose Corn Syrup,"Frozen
|
Baked Cookies - Our Specialty Treat Shop
|
Unit Amount: 10.5 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/VVK88AF6HN/38d889be-5958-4994-a6f3-456997e1c7f4.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/602f5988-c3a0-4183-b147-30ea4c3934c0.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/eafc6dd8-1034-4d73-892a-39adf95b06d2.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/114d1e68-e4ef-4756-af66-e49fc1b3a516.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/7653ca7d-9888-4b2d-9fb3-328dba7bd770.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/a37f23c7-7089-4d39-a9c6-54f449f896e9.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/a072bfd1-f705-4b6a-9098-9bea523e4d08.jpeg,https://images.keychain.com/wlp/VVK88AF6HN/5be90d9d-dad0-4eee-9861-a304aa824c1c.jpeg}",5000.000,Cases,,Case,10.500,OZ,"Sugar, Enriched Unbleached Wheat Flour (flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Margarine (palm Oil, Water, Soybean Oil, Salt, Mono And Diglycerides, Soy Lecithin, To Preserve Freshness [potassium Sorbate], Vitamin A Palmitate), Invert Sugar, Cocoa Alkali Processed, Palm And Soybean Oils, Contains Less Than 2% Of The Following: Modified Cornstarch, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Butter (cream [from Milk], Salt), Eggs, Natural Flavor, Soy Lecithin, Corn Syrup Solids, Polysorbate 60, Salt, Calcium Phosphate, Egg Whites.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16279},active,2024-12-03 11:33:13.557,2024-12-03 11:33:13.557
381,A379XNKMX9,212,CATEGORY,1909,"16203",,"Teardrop Naan 12.5"" X 7.5""","Rich’s® naan features a distinctive teardrop shape and is made with authentic naan ingredients. Flexible, pliable, perfect for anything from appetizers to wraps. Let Rich’s® take your customers on a middle-eastern culinary experience as you see fit.","Frozen
|
Flatbreads
|
Unit Amount: 5.3 oz
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/A379XNKMX9/2b9aebd4-d4b9-4611-8683-7189472b0db0.jpeg,https://images.keychain.com/wlp/A379XNKMX9/58112516-a528-4abf-b98e-9224c3b2620e.jpeg,https://images.keychain.com/wlp/A379XNKMX9/828f918d-17b9-465c-823e-ab9d1acc9075.jpeg,https://images.keychain.com/wlp/A379XNKMX9/eeb0597d-5333-4ef1-9fff-e01e7f1ba50c.jpeg,https://images.keychain.com/wlp/A379XNKMX9/09c8a76e-1354-4d05-8035-33d4e9aed5df.jpeg,https://images.keychain.com/wlp/A379XNKMX9/4904369a-310e-4248-a919-1f70ce7b0f2e.jpeg,https://images.keychain.com/wlp/A379XNKMX9/2b969ba2-f988-4a6d-ab10-0977e221b580.jpeg,https://images.keychain.com/wlp/A379XNKMX9/cbf9164c-a00c-46ac-8de1-ef39cc4c174f.jpeg}",5000.000,Cases,,Case,5.300,OZ,"Ingredients For U.s. Market: Enriched Unbleached Wheat Flour (wheat Flour, Malted Barley Flour, Ascorbic Acid Added As A Dough Conditioner, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Soybean Oil, Natural Cultured Buttermilk Flavor (contains Milk Ingredients), Contains Less Than 2% Of The Following: Salt, Sugar, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Clarified Butter (from Milk), Wheat Gluten, Dextrose, Oat Fiber, Guar Gum, Enzymes.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16203},active,2024-12-03 11:33:09.462,2024-12-03 11:33:09.462
380,PKTD2LLTP5,212,CATEGORY,1370,"16192",,Rich’s Sugar Free Whip Topping,Sugar-free liquid topping that whips up to 4 times its volume. Designed to  help meet special dietary needs.  Packaged in 2-lb carton pack.,"Frozen
|
Ready-To-Whip Topping
|
Unit Amount: 2.0 lb
|
To Prepare:
Ready_To_Eat
|
Keep Frozen","{https://images.keychain.com/wlp/PKTD2LLTP5/ee77734f-d527-4925-a592-01d611a57933.jpeg,https://images.keychain.com/wlp/PKTD2LLTP5/90eab2ed-f8b8-4d76-9f89-d618635504f2.jpeg,https://images.keychain.com/wlp/PKTD2LLTP5/4a612ac1-752d-415a-bd3b-f8399907af86.jpeg,https://images.keychain.com/wlp/PKTD2LLTP5/0bf70592-cff6-46d5-a099-871004f80810.jpeg}",5000.000,Cases,,Case,2.000,LB,"Water, Maltitol Syrup, Hydrogenated Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Contains Less Than 2% Of The Following: Carbohydrate Gum, Polysorbate 60, Polyglycerol Esters Of Fatty Acids, Salt, Sodium Alginate, Soy Lecithin, Artificial Flavor, Sodium Citrate, Natural Flavor, Colored With Beta Carotene.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16192},inactive,2024-12-03 11:33:06.094,2024-12-03 11:33:06.094
379,P4FL4INDUB,212,CATEGORY,2418,"16044",,Simply Vanilla Naturally Flavored Bettercreme(r),"Pre-whipped vanilla flavored icing with a smooth texture, and a light and creamy taste. Packaged in 15-lb pail.","Frozen
|
Bettercreme Icings - Pre-Whipped
|
Unit Amount: 15.0 lb
|
To Prepare:
Thaw
|
Keep Frozen","{https://images.keychain.com/wlp/P4FL4INDUB/14a07188-dcb4-445c-9539-2691df171624.jpeg,https://images.keychain.com/wlp/P4FL4INDUB/b5d36813-998b-4840-90b2-dddf9fc271a1.jpeg,https://images.keychain.com/wlp/P4FL4INDUB/8fd495ba-e1a5-4e6c-8173-da944affa43c.jpeg,https://images.keychain.com/wlp/P4FL4INDUB/b77bbce4-90de-47e2-9b14-e61a57af33ff.jpeg}",5000.000,Cases,,Case,15.000,LB,"Water, Vegetable Oil (palm, Palm Kernel, Coconut And/or Cottonseed), Sugar, Corn Syrup, Dextrose, Contains Less Than 2% Of The Following: Sodium Caseinate (a Milk Derivative), Gum Arabic, Carbohydrate Gum, Natural Flavor (contains Milk Ingredients), Salt, Xanthan Gum, Rice Extract, Colored With (beta Carotene)",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16044},active,2024-12-03 11:33:05.188,2024-12-03 11:33:05.188
378,"3OZPF3RA0P",212,CATEGORY,2539,"16043",,Gourmet Chocolate Chunk Cookie Dough,"An all-butter cookie dough made with the finest chocolates, our combination of premium, real ingredients guarantees to deliver a truly gourmet eating experience.","Frozen
|
Cookie Dough - Gourmet/Decadent
|
Unit Amount: 3.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/3OZPF3RA0P/2864e1f4-706d-44a2-8540-3ecfd2fa6984.jpeg,https://images.keychain.com/wlp/3OZPF3RA0P/f3d46fce-a30c-42f6-9e3c-cc6bbe32b3a2.jpeg,https://images.keychain.com/wlp/3OZPF3RA0P/fcee6bf1-df3b-4ea7-afe2-014b0d2f6efd.jpeg,https://images.keychain.com/wlp/3OZPF3RA0P/ecdc727f-d053-4a1b-8d4c-7ff37633e5b0.jpeg,https://images.keychain.com/wlp/3OZPF3RA0P/2b3c10d6-18c4-427c-b920-e778c1760e38.jpeg}",5000.000,Cases,,Case,3.000,OZ,"Ingredients For U.s. Market: Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Semisweet Ch Ocolate (sugar, Chocolate Liquor, Cocoa Butter, Soy Lecithin (an Emulsifier), Natural Flavor), Butter (cream (from Milk), Salt), Water, Bittersweet Chocolate Chunks (chocolate Liquor Alkali Processed, Sugar, Cocoa Butter, Soy Lecithin (an Emulsifier), Vanilla), Contains Less Than 2% Of The Following: Molasses, Leavening (sodium Acid Pyrophosphate, Baking Soda, Monocalcium Phosphate), Natural Flavor, Salt, Eggs.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16043},active,2024-12-03 11:33:04.186,2024-12-03 11:33:04.186
377,CBWTHZQSVH,212,CATEGORY,2539,"16036",,Gourmet Xxl White Chocolate Macadamia Nut Cookie Dough,"An all-butter cookie dough made with rich white chocolate chunks and flavorful macadamia nuts, our combination of premium, real ingredients guarantees to deliver a truly gourmet eating experience.","Frozen
|
Cookie Dough - Gourmet/Decadent
|
Unit Amount: 5.0 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/CBWTHZQSVH/c662a78c-830c-4a4b-a102-125dc7244bdb.jpeg,https://images.keychain.com/wlp/CBWTHZQSVH/22fef204-fc15-4e16-8f48-36ae91625c1d.jpeg,https://images.keychain.com/wlp/CBWTHZQSVH/5b1c8ca9-bf37-4e74-9e50-b80cd560f1f6.jpeg,https://images.keychain.com/wlp/CBWTHZQSVH/03f896a9-d598-469e-bb94-12181aa06e61.jpeg,https://images.keychain.com/wlp/CBWTHZQSVH/85a51d3a-8100-4c48-aab1-2364a470083c.jpeg}",5000.000,Cases,,Case,5.000,OZ,"Ingredients For U.s. Market: Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Butter (cream (from Milk), Salt), White Chocolate Chunks (sugar, Cocoa Butter, Whole Milk Powder, Nonfat Dry Milk, Milkfat, Soy Lecithin (an Emulsifier), Natural Flavor), Macadamia Nuts, Water, Molasses, Natural Flavor, Leavening (baking Soda), Salt, Eggs.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16036},active,2024-12-03 11:33:02.541,2024-12-03 11:33:02.541
376,LGS93H7O6F,212,CATEGORY,2539,"16032",,Gourmet White Chocolate Macadamia Nut Cookie Dough,"An all-butter cookie dough made with rich white chocolate chunks and flavorful macadamia nuts, our combination of premium, real ingredients guarantees to deliver a truly gourmet eating experience.","Frozen
|
Cookie Dough - Gourmet/Decadent
|
Unit Amount: 1.5 oz
|
To Prepare:
Bake
|
Keep Frozen","{https://images.keychain.com/wlp/LGS93H7O6F/a2e45be5-5d00-446f-a43d-9615729be34c.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/e7c1ddf2-88d3-4e51-8d0c-f1f951626595.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/468923db-253a-422e-bc21-e24bb4aae187.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/2abcce6b-9660-4f86-a026-f7e70c52e1ee.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/f6e2d5fc-f508-46b5-a817-ad0f76575f24.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/e65b325b-79e0-4bcf-84aa-c07c5f9955f1.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/56e37e31-d362-41ca-9c88-98f9874ba0db.jpeg,https://images.keychain.com/wlp/LGS93H7O6F/3807ef38-3171-4bc4-ac9b-4063a01b82c2.jpeg}",5000.000,Cases,,Case,1.500,OZ,"Ingredients For U.s. Market: Enriched Bleached Wheat Flour (wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Sugar, Butter (cream (from Milk), Salt), White Chocolate Chunks (sugar, Cocoa Butter, Whole Milk Powder, Nonfat Dry Milk, Milkfat, Soy Lecithin (an Emulsifier), Natural Flavor), Macadamia Nuts, Water, Molasses, Natural Flavor, Leavening (baking Soda), Salt, Eggs.",,,,"{}",{https://www.richsusa.com/products/?rpc_action=factsheet&product_code=16032},active,2024-12-03 11:33:01.078,2024-12-03 11:33:01.078
